transaction_id,customer_id,transaction_date,transaction_time,merchant,transaction_amount,location,payment_method,account_age_days,fraud_flag
T008099,C0063,2026-03-21,19:39,PetSmart,245.03,Charlotte NC,Credit Card,1641,0
T008100,C0096,2026-02-17,08:53,Amazon,7.83,Miami FL,Credit Card,1669,0
T008101,C0047,2026-01-25,13:00,PetSmart,407.39,Atlanta GA,Debit Card,622,0
T008102,C0029,2026-02-16,23:58,Shell,279.85,Miami FL,Debit Card,1077,0
T008103,C0019,2026-01-29,13:43,Best Buy,149.9,Miami FL,Debit Card,1038,0
T008104,C0027,2026-01-03,13:01,Target,75.68,Jonesboro GA,Credit Card,133,0
T008105,C0070,2026-01-12,08:07,Target,114.93,Charlotte NC,Credit Card,1346,0
T008106,C0039,2026-03-15,20:34,Walmart,189.99,Savannah GA,Debit Card,1653,0
T008107,C0056,2026-02-02,22:19,Starbucks,453.61,Atlanta GA,Debit Card,1544,0
T008108,C0095,2026-02-08,14:59,Shell,170.12,Marietta GA,Credit Card,1571,0
T008109,C0082,2026-03-07,10:57,PetSmart,15.42,Jonesboro GA,Debit Card,499,0
T008110,C0071,2026-01-11,13:29,Starbucks,462.5,Miami FL,Credit Card,1367,0
T008111,C0011,2026-01-19,21:07,CVS,247.84,Jonesboro GA,Credit Card,659,0
T008112,C0049,2026-03-10,15:27,Amazon,150.64,Jonesboro GA,Debit Card,1698,0
T008113,C0067,2026-01-27,11:12,Best Buy,92.72,Marietta GA,Debit Card,1105,0
T008114,C0029,2026-03-20,14:15,Starbucks,34.97,Marietta GA,Debit Card,1825,0
T008115,C0018,2026-02-18,17:21,PetSmart,19.06,Charlotte NC,Debit Card,1155,0
T008116,C0042,2026-01-07,11:15,CVS,186.52,Marietta GA,Debit Card,1506,0
T008117,C0094,2026-03-06,17:41,Amazon,256.33,Atlanta GA,Credit Card,602,0
T008118,C0093,2026-03-29,08:16,Home Depot,409.79,Charlotte NC,Credit Card,512,0
T008119,C0085,2026-03-04,14:57,Home Depot,239.5,Miami FL,Credit Card,1214,0
T008120,C0006,2026-03-05,08:34,CVS,330.06,Miami FL,Debit Card,1806,0
T008121,C0083,2026-01-19,15:48,Target,414.25,Charlotte NC,Credit Card,108,0
T008122,C0053,2026-01-13,13:13,Starbucks,484.95,Atlanta GA,Debit Card,749,0
T008123,C0034,2026-01-22,16:20,PetSmart,238.68,Marietta GA,Credit Card,740,0
T008124,C0097,2026-01-16,14:07,Best Buy,317.03,Marietta GA,Debit Card,1780,0
T008125,C0083,2026-03-13,07:47,Publix,333.76,Savannah GA,Debit Card,951,0
T008126,C0033,2026-03-24,12:39,CVS,377.0,Marietta GA,Credit Card,1753,0
T008127,C0055,2026-02-16,09:40,Best Buy,268.56,Jonesboro GA,Credit Card,560,0
T008128,C0014,2026-02-27,14:20,CVS,384.92,Atlanta GA,Credit Card,1376,0
T008129,C0058,2026-03-16,10:23,Shell,177.74,Jonesboro GA,Debit Card,66,0
T008130,C0063,2026-03-30,13:26,Best Buy,240.15,Marietta GA,Credit Card,620,0
T008131,C0100,2026-01-24,09:18,Amazon,250.25,Jonesboro GA,Credit Card,837,0
T008132,C0032,2026-01-08,16:33,Walmart,326.19,Savannah GA,Credit Card,452,0
T008133,C0003,2026-01-31,08:03,Shell,112.39,Marietta GA,Debit Card,392,0
T008134,C0052,2026-03-05,15:30,Publix,471.56,Charlotte NC,Debit Card,571,0
T008135,C0088,2026-03-04,13:20,Shell,200.93,Miami FL,Credit Card,1966,0
T008136,C0019,2026-02-08,07:10,Target,262.55,Savannah GA,Credit Card,1897,0
T008137,C0065,2026-03-21,12:48,CVS,391.35,Savannah GA,Debit Card,1747,0
T008138,C0088,2026-03-20,18:17,CVS,455.34,Marietta GA,Debit Card,1003,0
T008139,C0077,2026-02-13,18:10,Amazon,312.34,Jonesboro GA,Credit Card,1669,0
T008140,C0014,2026-02-23,10:53,Publix,353.95,Jonesboro GA,Credit Card,877,0
T008141,C0059,2026-03-03,07:05,Target,465.25,Miami FL,Credit Card,457,0
T008142,C0056,2026-02-26,13:11,Target,209.13,Miami FL,Credit Card,1652,0
T008143,C0019,2026-02-27,17:37,Target,326.37,Charlotte NC,Debit Card,597,0
T008144,C0009,2026-01-23,06:49,Shell,242.18,Jonesboro GA,Debit Card,603,0
T008145,C0044,2026-02-19,20:38,Amazon,367.02,Marietta GA,Debit Card,237,0
T008146,C0090,2026-02-04,13:36,Best Buy,202.4,Marietta GA,Debit Card,868,0
T008147,C0085,2026-03-01,22:11,Walmart,24.1,Savannah GA,Credit Card,455,0
T008148,C0091,2026-03-04,12:42,Amazon,239.57,Charlotte NC,Credit Card,1314,0
T008149,C0047,2026-03-06,20:35,Best Buy,41.76,Marietta GA,Credit Card,1868,0
T008150,C0097,2026-03-24,22:30,Target,75.28,Charlotte NC,Debit Card,926,0
T008151,C0029,2026-02-15,20:13,Publix,464.69,Charlotte NC,Credit Card,642,0
T008152,C0039,2026-01-01,07:39,Best Buy,403.76,Miami FL,Debit Card,632,0
T008153,C0058,2026-03-27,11:37,CVS,231.03,Charlotte NC,Debit Card,509,0
T008154,C0083,2026-02-22,10:58,Best Buy,197.04,Charlotte NC,Credit Card,1527,0
T008155,C0090,2026-01-17,18:34,CVS,288.85,Atlanta GA,Debit Card,1835,0
T008156,C0050,2026-03-04,20:52,Amazon,367.52,Charlotte NC,Debit Card,905,0
T008157,C0030,2026-02-17,10:30,CVS,119.0,Savannah GA,Debit Card,518,0
T008158,C0052,2026-01-02,14:00,Walmart,183.82,Atlanta GA,Debit Card,1363,0
T008159,C0072,2026-01-30,22:36,Shell,476.96,Atlanta GA,Credit Card,134,0
T008160,C0013,2026-03-11,10:00,Target,458.46,Savannah GA,Debit Card,1690,0
T008161,C0083,2026-03-03,22:46,PetSmart,492.72,Miami FL,Credit Card,1516,0
T008162,C0069,2026-01-09,19:27,Best Buy,189.97,Atlanta GA,Credit Card,564,0
T008163,C0006,2026-03-13,06:09,Starbucks,69.9,Miami FL,Credit Card,379,0
T008164,C0023,2026-03-31,19:20,Shell,219.4,Jonesboro GA,Debit Card,219,0
T008165,C0061,2026-01-24,18:22,Publix,202.01,Miami FL,Debit Card,1049,0
T008166,C0007,2026-03-15,11:12,Shell,102.58,Marietta GA,Credit Card,1409,0
T008167,C0094,2026-01-16,11:49,Home Depot,313.2,Jonesboro GA,Credit Card,839,0
T008168,C0077,2026-03-15,23:23,Target,384.28,Savannah GA,Debit Card,947,0
T008169,C0057,2026-02-10,23:16,Shell,108.79,Marietta GA,Debit Card,1978,0
T008170,C0008,2026-01-20,07:48,PetSmart,153.48,Atlanta GA,Debit Card,1300,0
T008171,C0018,2026-01-19,19:29,Best Buy,345.48,Jonesboro GA,Debit Card,1498,0
T008172,C0077,2026-01-10,19:26,Shell,253.0,Savannah GA,Credit Card,1137,0
T008173,C0006,2026-01-06,06:59,PetSmart,364.44,Marietta GA,Credit Card,192,0
T008174,C0058,2026-03-27,07:03,CVS,203.85,Savannah GA,Debit Card,396,0
T008175,C0021,2026-02-25,15:49,Walmart,346.02,Atlanta GA,Credit Card,297,0
T008176,C0028,2026-02-10,11:09,Home Depot,127.88,Marietta GA,Credit Card,90,0
T008177,C0078,2026-02-13,18:11,Shell,496.21,Atlanta GA,Credit Card,1327,0
T008178,C0081,2026-02-03,06:36,Target,88.83,Marietta GA,Credit Card,547,0
T008179,C0014,2026-02-14,11:21,Target,169.98,Marietta GA,Debit Card,1452,0
T008180,C0041,2026-03-20,23:14,Target,163.15,Savannah GA,Debit Card,893,0
T008181,C0039,2026-03-25,11:26,CVS,415.12,Jonesboro GA,Credit Card,332,0
T008182,C0066,2026-03-04,10:03,CVS,339.83,Savannah GA,Debit Card,1523,0
T008183,C0085,2026-01-26,06:25,Amazon,146.94,Charlotte NC,Credit Card,237,0
T008184,C0039,2026-03-15,15:28,Amazon,470.87,Marietta GA,Debit Card,110,0
T008185,C0077,2026-03-12,09:35,CVS,300.86,Atlanta GA,Debit Card,1189,0
T008186,C0017,2026-02-08,07:31,Amazon,34.64,Savannah GA,Credit Card,226,0
T008187,C0085,2026-03-11,07:56,Target,130.68,Marietta GA,Debit Card,1996,0
T008188,C0050,2026-03-10,06:12,Home Depot,259.8,Miami FL,Debit Card,1256,0
T008189,C0013,2026-03-03,07:21,Starbucks,399.03,Charlotte NC,Debit Card,421,0
T008190,C0086,2026-03-30,22:44,Home Depot,169.78,Charlotte NC,Debit Card,1734,0
T008191,C0080,2026-03-15,20:41,Publix,480.61,Marietta GA,Debit Card,1979,0
T008192,C0007,2026-03-05,12:14,Amazon,367.32,Miami FL,Debit Card,1961,0
T008193,C0066,2026-02-02,12:10,Walmart,452.86,Atlanta GA,Debit Card,1367,0
T008194,C0100,2026-01-16,06:52,Best Buy,319.66,Charlotte NC,Debit Card,570,0
T008195,C0099,2026-01-05,23:24,Starbucks,466.23,Marietta GA,Credit Card,776,0
T008196,C0070,2026-02-03,23:31,Best Buy,469.67,Marietta GA,Credit Card,1102,0
T008197,C0009,2026-01-12,08:57,CVS,430.16,Marietta GA,Debit Card,613,0
T008198,C0057,2026-03-04,13:10,Shell,160.85,Savannah GA,Debit Card,1467,0
T008199,C0041,2026-02-23,08:29,Target,58.96,Charlotte NC,Debit Card,1933,0
T008200,C0025,2026-01-15,20:36,Target,116.93,Marietta GA,Debit Card,1986,0
T008201,C0020,2026-03-01,14:03,Shell,495.39,Savannah GA,Debit Card,497,0
T008202,C0042,2026-02-12,18:33,Amazon,24.35,Charlotte NC,Credit Card,584,0
T008203,C0016,2026-01-08,18:36,PetSmart,109.11,Marietta GA,Debit Card,1743,0
T008204,C0063,2026-01-24,18:12,Publix,117.45,Jonesboro GA,Credit Card,1501,0
T008205,C0091,2026-02-10,07:58,Walmart,402.96,Charlotte NC,Credit Card,1159,0
T008206,C0083,2026-01-26,07:37,CVS,308.6,Marietta GA,Credit Card,340,0
T008207,C0019,2026-01-04,14:42,Target,439.83,Marietta GA,Credit Card,689,0
T008208,C0090,2026-03-05,11:39,Walmart,486.01,Marietta GA,Debit Card,641,0
T008209,C0025,2026-01-25,14:21,Walmart,254.4,Savannah GA,Credit Card,282,0
T008210,C0018,2026-03-28,10:34,CVS,309.32,Jonesboro GA,Credit Card,1528,0
T008211,C0043,2026-01-31,09:24,Publix,252.12,Miami FL,Debit Card,1881,0
T008212,C0006,2026-02-07,23:59,Starbucks,102.12,Savannah GA,Debit Card,933,0
T008213,C0054,2026-01-13,10:33,Publix,488.51,Charlotte NC,Debit Card,1750,0
T008214,C0008,2026-01-21,09:06,Best Buy,465.31,Miami FL,Debit Card,102,0
T008215,C0090,2026-01-15,16:24,CVS,44.15,Jonesboro GA,Credit Card,1687,0
T008216,C0051,2026-01-14,12:17,PetSmart,308.62,Charlotte NC,Debit Card,178,0
T008217,C0015,2026-03-29,22:04,Starbucks,317.79,Miami FL,Credit Card,47,0
T008218,C0035,2026-02-02,20:39,Starbucks,315.19,Marietta GA,Debit Card,849,0
T008219,C0041,2026-03-06,16:20,Publix,26.32,Jonesboro GA,Debit Card,564,0
T008220,C0070,2026-01-07,15:15,Home Depot,196.56,Jonesboro GA,Credit Card,1216,0
T008221,C0071,2026-03-11,15:49,PetSmart,312.68,Miami FL,Debit Card,603,0
T008222,C0001,2026-03-16,07:36,Best Buy,395.25,Atlanta GA,Credit Card,1331,0
T008223,C0047,2026-03-24,10:06,CVS,175.96,Jonesboro GA,Credit Card,1188,0
T008224,C0068,2026-01-01,21:29,CVS,97.73,Miami FL,Credit Card,1051,0
T008225,C0025,2026-01-03,11:37,Walmart,168.21,Miami FL,Credit Card,481,0
T008226,C0027,2026-02-14,10:36,Amazon,227.16,Savannah GA,Debit Card,1040,0
T008227,C0075,2026-01-13,10:59,Starbucks,272.67,Jonesboro GA,Credit Card,1746,0
T008228,C0090,2026-01-19,17:14,PetSmart,394.77,Miami FL,Credit Card,1916,0
T008229,C0032,2026-03-13,22:50,Starbucks,262.43,Charlotte NC,Debit Card,562,0
T008230,C0099,2026-03-04,14:11,Walmart,214.11,Jonesboro GA,Credit Card,310,0
T008231,C0013,2026-02-11,15:41,Starbucks,48.71,Charlotte NC,Credit Card,586,0
T008232,C0040,2026-02-08,19:44,Home Depot,77.13,Jonesboro GA,Credit Card,179,0
T008233,C0003,2026-03-05,09:15,Target,440.65,Savannah GA,Credit Card,1852,0
T008234,C0062,2026-03-21,16:06,PetSmart,119.58,Charlotte NC,Debit Card,1474,0
T008235,C0039,2026-03-05,11:03,Best Buy,99.2,Atlanta GA,Debit Card,660,0
T008236,C0006,2026-02-08,06:18,Amazon,470.68,Charlotte NC,Credit Card,651,0
T008237,C0003,2026-02-13,19:45,Target,225.26,Marietta GA,Credit Card,1340,0
T008238,C0027,2026-02-13,17:52,Shell,39.33,Marietta GA,Debit Card,96,0
T008239,C0011,2026-01-11,11:33,Starbucks,129.37,Miami FL,Credit Card,920,0
T008240,C0069,2026-02-19,15:25,Best Buy,222.12,Savannah GA,Debit Card,1863,0
T008241,C0079,2026-01-27,10:02,Home Depot,194.49,Charlotte NC,Credit Card,1194,0
T008242,C0037,2026-02-15,12:05,Home Depot,206.19,Charlotte NC,Credit Card,1840,0
T008243,C0075,2026-03-02,07:04,CVS,345.46,Charlotte NC,Credit Card,1578,0
T008244,C0039,2026-01-08,11:30,Best Buy,441.97,Atlanta GA,Debit Card,1458,0
T008245,C0030,2026-03-01,23:49,CVS,400.6,Marietta GA,Debit Card,503,0
T008246,C0012,2026-02-12,06:32,Shell,143.69,Charlotte NC,Debit Card,1688,0
T008247,C0067,2026-03-22,12:39,Starbucks,388.05,Marietta GA,Credit Card,871,0
T008248,C0074,2026-03-27,20:43,Best Buy,487.37,Charlotte NC,Debit Card,1712,0
T008249,C0063,2026-02-02,11:38,Amazon,248.58,Marietta GA,Credit Card,369,0
T008250,C0084,2026-01-01,18:04,Target,73.43,Marietta GA,Credit Card,1088,0
T008251,C0052,2026-02-15,18:37,CVS,205.08,Charlotte NC,Debit Card,1695,0
T008252,C0020,2026-02-16,19:39,PetSmart,18.36,Jonesboro GA,Debit Card,764,0
T008253,C0086,2026-02-24,09:12,Home Depot,46.32,Marietta GA,Debit Card,596,0
T008254,C0029,2026-02-13,23:59,Home Depot,82.29,Charlotte NC,Credit Card,126,0
T008255,C0024,2026-02-26,14:30,Publix,46.27,Savannah GA,Credit Card,922,0
T008256,C0007,2026-01-19,14:06,Shell,33.86,Charlotte NC,Debit Card,621,0
T008257,C0019,2026-01-10,18:03,Best Buy,81.71,Jonesboro GA,Debit Card,555,0
T008258,C0052,2026-01-04,20:10,Shell,439.94,Marietta GA,Credit Card,655,0
T008259,C0060,2026-02-15,12:04,Best Buy,481.06,Savannah GA,Credit Card,1751,0
T008260,C0028,2026-01-27,20:18,CVS,379.55,Charlotte NC,Debit Card,1008,0
T008261,C0049,2026-03-03,11:19,Best Buy,249.02,Charlotte NC,Credit Card,1610,0
T008262,C0096,2026-02-09,08:11,Starbucks,243.93,Jonesboro GA,Credit Card,1763,0
T008263,C0069,2026-01-14,10:48,PetSmart,386.34,Charlotte NC,Debit Card,1537,0
T008264,C0065,2026-03-16,23:29,Starbucks,83.93,Savannah GA,Credit Card,948,0
T008265,C0078,2026-03-06,08:37,CVS,331.07,Miami FL,Debit Card,668,0
T008266,C0089,2026-02-28,17:25,Walmart,92.87,Savannah GA,Credit Card,214,0
T008267,C0093,2026-03-02,12:09,Walmart,281.72,Jonesboro GA,Credit Card,692,0
T008268,C0067,2026-01-04,18:54,Best Buy,262.71,Miami FL,Debit Card,357,0
T008269,C0036,2026-02-20,12:40,PetSmart,176.97,Atlanta GA,Debit Card,1781,0
T008270,C0097,2026-01-09,11:01,Home Depot,446.82,Charlotte NC,Debit Card,718,0
T008271,C0034,2026-03-03,22:26,Target,253.65,Jonesboro GA,Credit Card,1833,0
T008272,C0097,2026-02-23,18:08,Shell,8.84,Savannah GA,Debit Card,1912,0
T008273,C0003,2026-01-17,21:01,Starbucks,100.59,Charlotte NC,Credit Card,849,0
T008274,C0048,2026-03-02,23:37,Amazon,108.17,Charlotte NC,Credit Card,707,0
T008275,C0050,2026-01-29,17:41,Starbucks,150.84,Marietta GA,Debit Card,1936,0
T008276,C0009,2026-03-11,19:14,Starbucks,159.15,Miami FL,Credit Card,1479,0
T008277,C0071,2026-01-07,16:54,Publix,73.28,Miami FL,Debit Card,110,0
T008278,C0008,2026-01-03,18:41,Shell,374.58,Jonesboro GA,Credit Card,810,0
T008279,C0098,2026-01-06,16:36,Best Buy,280.3,Atlanta GA,Debit Card,350,0
T008280,C0083,2026-03-09,22:15,Shell,171.76,Marietta GA,Credit Card,363,0
T008281,C0020,2026-01-14,19:34,Publix,88.44,Savannah GA,Credit Card,1563,0
T008282,C0050,2026-03-10,11:33,Best Buy,84.55,Charlotte NC,Credit Card,1829,0
T008283,C0012,2026-02-25,09:52,Shell,456.42,Miami FL,Debit Card,1491,0
T008284,C0062,2026-03-28,23:44,Home Depot,495.62,Atlanta GA,Debit Card,415,0
T008285,C0050,2026-03-13,13:14,Target,161.39,Charlotte NC,Credit Card,1972,0
T008286,C0049,2026-01-26,15:29,Best Buy,146.03,Charlotte NC,Debit Card,1465,0
T008287,C0037,2026-01-19,19:29,Amazon,150.75,Atlanta GA,Credit Card,1150,0
T008288,C0096,2026-01-09,09:49,Shell,219.95,Jonesboro GA,Debit Card,703,0
T008289,C0045,2026-01-01,18:19,Best Buy,447.53,Miami FL,Credit Card,1405,0
T008290,C0008,2026-02-23,06:48,Publix,425.42,Savannah GA,Debit Card,1613,0
T008291,C0094,2026-03-21,18:54,Target,339.65,Savannah GA,Credit Card,226,0
T008292,C0037,2026-03-11,06:09,PetSmart,228.97,Marietta GA,Credit Card,964,0
T008293,C0077,2026-03-05,12:00,PetSmart,472.69,Charlotte NC,Credit Card,259,0
T008294,C0076,2026-02-17,10:06,CVS,200.66,Savannah GA,Debit Card,1003,0
T008295,C0038,2026-03-16,23:34,Publix,160.58,Charlotte NC,Debit Card,575,0
T008296,C0026,2026-01-29,23:01,Home Depot,414.27,Savannah GA,Debit Card,1397,0
T008297,C0051,2026-02-17,20:57,Home Depot,413.52,Jonesboro GA,Credit Card,1208,0
T008298,C0046,2026-01-09,16:40,Publix,102.52,Charlotte NC,Debit Card,898,0
T008299,C0092,2026-03-09,08:22,PetSmart,323.37,Miami FL,Debit Card,1934,0
T008300,C0055,2026-03-22,13:54,Target,66.93,Marietta GA,Credit Card,360,0
T008301,C0062,2026-03-22,15:49,Best Buy,200.17,Marietta GA,Credit Card,1263,0
T008302,C0064,2026-03-01,18:23,Amazon,199.67,Miami FL,Debit Card,1224,0
T008303,C0053,2026-01-11,21:22,Shell,268.94,Savannah GA,Credit Card,494,0
T008304,C0035,2026-03-23,20:49,Walmart,58.32,Miami FL,Debit Card,1321,0
T008305,C0045,2026-01-28,15:52,Target,161.45,Atlanta GA,Debit Card,602,0
T008306,C0008,2026-03-17,09:56,Best Buy,63.36,Atlanta GA,Credit Card,814,0
T008307,C0024,2026-02-23,21:10,Best Buy,312.22,Miami FL,Debit Card,1610,0
T008308,C0100,2026-01-23,18:59,PetSmart,111.27,Miami FL,Credit Card,455,0
T008309,C0063,2026-01-23,15:12,Amazon,399.35,Atlanta GA,Debit Card,891,0
T008310,C0075,2026-01-06,19:30,Home Depot,444.35,Atlanta GA,Credit Card,1169,0
T008311,C0089,2026-01-16,17:27,CVS,213.94,Savannah GA,Credit Card,1227,0
T008312,C0012,2026-01-02,08:10,Shell,403.85,Charlotte NC,Debit Card,1297,0
T008313,C0070,2026-02-07,08:56,Amazon,344.45,Charlotte NC,Debit Card,1633,0
T008314,C0049,2026-01-14,17:02,Shell,246.3,Savannah GA,Credit Card,32,0
T008315,C0056,2026-01-26,07:02,Best Buy,276.58,Jonesboro GA,Credit Card,563,0
T008316,C0042,2026-02-12,11:09,Publix,269.31,Savannah GA,Debit Card,340,0
T008317,C0017,2026-02-14,21:41,Walmart,463.79,Atlanta GA,Debit Card,955,0
T008318,C0040,2026-01-08,08:32,Target,72.09,Jonesboro GA,Debit Card,1378,0
T008319,C0001,2026-02-18,23:29,Amazon,5.63,Jonesboro GA,Credit Card,1766,0
T008320,C0023,2026-02-24,19:33,Target,143.89,Savannah GA,Credit Card,997,0
T008321,C0083,2026-03-20,18:09,Walmart,400.71,Charlotte NC,Credit Card,284,0
T008322,C0011,2026-01-06,14:24,Best Buy,77.68,Savannah GA,Credit Card,1456,0
T008323,C0044,2026-03-19,23:00,Home Depot,404.24,Marietta GA,Debit Card,1561,0
T008324,C0096,2026-03-29,09:53,Target,182.19,Savannah GA,Debit Card,490,0
T008325,C0055,2026-01-20,07:34,Best Buy,87.71,Charlotte NC,Credit Card,800,0
T008326,C0009,2026-01-03,17:01,Walmart,122.62,Marietta GA,Credit Card,1818,0
T008327,C0074,2026-01-25,15:33,Best Buy,245.01,Marietta GA,Debit Card,1150,0
T008328,C0010,2026-03-13,10:16,Shell,379.82,Savannah GA,Credit Card,1455,0
T008329,C0057,2026-02-08,12:19,Shell,285.38,Atlanta GA,Debit Card,668,0
T008330,C0037,2026-02-18,19:54,Target,412.24,Charlotte NC,Debit Card,819,0
T008331,C0012,2026-01-22,13:37,CVS,48.34,Savannah GA,Credit Card,1946,0
T008332,C0024,2026-03-28,21:51,CVS,61.69,Jonesboro GA,Credit Card,817,0
T008333,C0011,2026-02-20,16:54,Walmart,402.45,Marietta GA,Credit Card,1678,0
T008334,C0065,2026-03-27,21:43,Walmart,79.27,Miami FL,Debit Card,99,0
T008335,C0089,2026-03-21,13:54,Publix,366.05,Charlotte NC,Credit Card,1103,0
T008336,C0069,2026-02-04,16:40,Amazon,303.34,Charlotte NC,Credit Card,1075,0
T008337,C0012,2026-03-18,08:38,Best Buy,419.62,Charlotte NC,Debit Card,1959,0
T008338,C0032,2026-01-05,08:35,Walmart,390.9,Jonesboro GA,Credit Card,778,0
T008339,C0075,2026-01-15,08:48,Walmart,241.67,Jonesboro GA,Credit Card,1156,0
T008340,C0057,2026-01-24,11:17,Best Buy,248.18,Jonesboro GA,Debit Card,250,0
T008341,C0021,2026-03-31,13:54,Home Depot,365.14,Savannah GA,Debit Card,1087,0
T008342,C0040,2026-03-14,17:51,Target,469.94,Atlanta GA,Credit Card,1832,0
T008343,C0075,2026-02-03,11:44,CVS,84.01,Charlotte NC,Credit Card,1822,0
T008344,C0035,2026-02-21,19:59,Shell,359.94,Jonesboro GA,Credit Card,1882,0
T008345,C0011,2026-01-18,07:56,Publix,348.25,Miami FL,Credit Card,1240,0
T008346,C0063,2026-02-19,08:35,Best Buy,410.49,Charlotte NC,Debit Card,415,0
T008347,C0096,2026-02-13,09:18,Home Depot,402.81,Marietta GA,Debit Card,479,0
T008348,C0023,2026-02-14,18:47,Target,89.38,Atlanta GA,Debit Card,154,0
T008349,C0100,2026-03-23,07:35,Publix,32.45,Atlanta GA,Credit Card,877,0
T008350,C0015,2026-01-15,12:21,PetSmart,265.51,Miami FL,Credit Card,488,0
T008351,C0067,2026-02-03,10:57,Shell,79.03,Savannah GA,Credit Card,151,0
T008352,C0089,2026-02-25,17:36,Publix,374.67,Savannah GA,Credit Card,1599,0
T008353,C0048,2026-03-05,11:50,CVS,241.7,Marietta GA,Debit Card,1842,0
T008354,C0062,2026-02-25,23:48,CVS,351.36,Marietta GA,Credit Card,1840,0
T008355,C0010,2026-01-11,13:30,Target,75.98,Charlotte NC,Debit Card,134,0
T008356,C0024,2026-01-12,18:58,Best Buy,194.54,Charlotte NC,Credit Card,1443,0
T008357,C0061,2026-02-07,08:02,Starbucks,79.78,Savannah GA,Credit Card,1639,0
T008358,C0022,2026-01-27,06:35,Best Buy,13.19,Marietta GA,Credit Card,452,0
T008359,C0024,2026-01-29,09:53,Walmart,155.4,Miami FL,Credit Card,1212,0
T008360,C0031,2026-02-01,08:43,Home Depot,392.12,Jonesboro GA,Credit Card,170,0
T008361,C0091,2026-03-03,13:05,Home Depot,118.74,Miami FL,Credit Card,501,0
T008362,C0076,2026-03-09,20:59,PetSmart,409.14,Marietta GA,Debit Card,974,0
T008363,C0010,2026-01-30,22:30,Amazon,154.81,Charlotte NC,Credit Card,1403,0
T008364,C0052,2026-03-03,20:39,Home Depot,11.95,Atlanta GA,Credit Card,904,0
T008365,C0037,2026-01-05,20:33,Starbucks,438.73,Charlotte NC,Debit Card,1633,0
T008366,C0048,2026-03-17,08:12,Starbucks,421.85,Jonesboro GA,Credit Card,1904,0
T008367,C0068,2026-02-28,14:16,Publix,116.76,Jonesboro GA,Credit Card,1130,0
T008368,C0087,2026-02-15,14:17,Publix,398.6,Charlotte NC,Credit Card,1966,0
T008369,C0022,2026-01-23,17:45,Amazon,131.48,Marietta GA,Debit Card,1169,0
T008370,C0084,2026-01-02,22:33,Home Depot,457.62,Jonesboro GA,Debit Card,1271,0
T008371,C0020,2026-03-08,20:17,Target,498.33,Savannah GA,Credit Card,1126,0
T008372,C0042,2026-03-22,19:18,Amazon,302.9,Atlanta GA,Debit Card,1410,0
T008373,C0051,2026-02-13,14:31,Walmart,341.83,Miami FL,Debit Card,1799,0
T008374,C0064,2026-03-12,09:47,PetSmart,473.26,Jonesboro GA,Credit Card,951,0
T008375,C0056,2026-02-05,21:33,Home Depot,98.99,Marietta GA,Debit Card,193,0
T008376,C0092,2026-01-20,09:38,Target,397.58,Atlanta GA,Credit Card,1095,0
T008377,C0073,2026-01-26,08:26,PetSmart,213.6,Jonesboro GA,Debit Card,1176,0
T008378,C0089,2026-01-10,18:18,Target,340.55,Charlotte NC,Debit Card,1291,0
T008379,C0015,2026-02-04,14:21,CVS,28.34,Atlanta GA,Debit Card,267,0
T008380,C0077,2026-01-04,18:44,Best Buy,123.18,Jonesboro GA,Credit Card,1986,0
T008381,C0055,2026-03-25,14:50,Target,61.73,Miami FL,Credit Card,1090,0
T008382,C0038,2026-02-22,20:07,Starbucks,138.03,Jonesboro GA,Credit Card,1257,0
T008383,C0028,2026-03-04,12:44,Walmart,413.39,Savannah GA,Debit Card,1217,0
T008384,C0004,2026-03-10,23:13,Home Depot,100.35,Savannah GA,Debit Card,361,0
T008385,C0093,2026-02-16,09:15,Shell,335.1,Marietta GA,Debit Card,420,0
T008386,C0029,2026-02-17,14:12,Target,372.69,Charlotte NC,Debit Card,303,0
T008387,C0032,2026-02-14,17:07,Starbucks,285.64,Jonesboro GA,Debit Card,886,0
T008388,C0079,2026-03-05,21:30,PetSmart,330.18,Miami FL,Credit Card,1661,0
T008389,C0021,2026-03-05,09:32,Walmart,462.37,Jonesboro GA,Credit Card,1080,0
T008390,C0071,2026-02-18,19:20,Shell,423.66,Marietta GA,Debit Card,882,0
T008391,C0037,2026-01-21,22:16,Publix,395.92,Jonesboro GA,Credit Card,67,0
T008392,C0027,2026-02-21,15:47,Shell,468.08,Savannah GA,Debit Card,789,0
T008393,C0089,2026-03-08,15:09,Shell,211.82,Jonesboro GA,Credit Card,726,0
T008394,C0028,2026-01-30,06:55,Starbucks,201.46,Miami FL,Credit Card,1311,0
